screenCnt,audiAcc,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
53,10141,3.6375861597263857,71,11,0,0,0,0,1,1
35,6513,1.6094379124341003,33,13,0,0,1,0,0,2
55,3464,1.9459101490553132,33,4,0,0,1,0,0,2
829,1707487,4.6913478822291435,8,13,0,0,1,0,0,1
1064,13395400,4.5217885770490405,8,4,0,0,1,0,0,1
17,6446,1.0986122886681098,71,7,0,0,1,0,0,3
380,204742,1.6094379124341003,3,7,0,0,0,0,1,2
419,329029,1.6094379124341003,22,11,0,1,0,0,0,2
6,1975,1.0986122886681098,100,8,0,1,0,0,0,6
1,10,1.6094379124341003,71,4,0,0,0,0,1,24
34,2338,4.382026634673881,71,16,0,1,0,0,0,1
18,4189,2.1972245773362196,54,18,0,1,0,0,0,1
5,380,1.6094379124341003,100,5,0,0,0,0,1,10
305,173678,2.3978952727983707,9,4,0,0,1,0,0,2
2,150,1.3862943611198906,83,5,0,1,0,0,0,5
236,36792,3.8918202981106265,31,7,0,0,1,0,0,1
11,841,2.8903717578961645,71,11,0,0,0,0,1,1
11,2273,1.791759469228055,25,7,0,1,0,0,0,6
1,490,2.302585092994046,71,11,0,0,1,0,0,1
66,10646,1.6094379124341003,39,7,0,0,1,0,0,22
48,16029,2.1972245773362196,46,11,0,1,0,0,0,2
12,1359,3.044522437723423,71,3,0,0,0,0,1,1
21,4006,1.0986122886681098,71,15,0,0,0,0,1,10
39,7127,1.6094379124341003,20,13,0,0,0,0,1,11
308,344766,1.791759469228055,4,4,0,0,0,0,1,2
185,10483,1.3862943611198906,31,8,0,0,0,1,0,16
37,21571,1.3862943611198906,9,17,0,0,0,1,0,2
629,1611519,4.663439094112067,8,11,0,1,0,0,0,1
1843,10494499,2.995732273553991,2,4,0,1,0,0,0,2
20,1227,1.6094379124341003,89,4,0,1,0,0,0,2
65,6287,4.48863636973214,29,11,0,0,1,0,0,1
395,252444,1.6094379124341003,7,4,0,0,1,0,0,2
1,54,1.0986122886681098,83,11,0,0,0,0,1,2
20,1311,1.0986122886681098,79,6,0,0,1,0,0,2
72,6568,0.6931471805599453,28,8,0,0,0,1,0,26
1,232,1.791759469228055,83,11,0,0,1,0,0,24
648,2812427,1.9459101490553132,3,4,0,1,0,0,0,2
1,10,1.3862943611198906,79,15,0,0,0,0,1,2
11,585,1.6094379124341003,42,10,0,0,0,0,1,10
20,1057,1.3862943611198906,89,6,0,0,1,0,0,2
20,1010,2.0794415416798357,79,7,0,0,1,0,0,2
20,3151,1.3862943611198906,60,5,0,1,0,0,0,16
1,135,1.6094379124341003,71,4,0,0,0,0,1,2
20,1227,1.0986122886681098,89,13,0,0,0,0,1,1
6,703,4.204692619390966,68,18,0,0,0,1,0,1
20,1052,1.6094379124341003,90,10,0,0,1,0,0,20
210,51884,2.0794415416798357,39,8,0,0,0,1,0,5
242,37182,1.791759469228055,12,8,0,0,0,1,0,6
4,294,1.6094379124341003,90,6,0,0,0,0,1,2
250,40366,1.791759469228055,44,5,0,0,1,0,0,2
2,44,1.3862943611198906,89,4,0,0,1,0,0,16
8,764,2.3978952727983707,58,11,0,0,1,0,0,1
1,10,1.791759469228055,70,10,0,0,0,0,1,2
20,176,1.0986122886681098,71,13,0,0,0,0,1,1
1,2,1.3862943611198906,79,4,0,0,0,0,1,2
646,855980,4.454347296253507,44,3,0,0,0,0,1,1
1,2,0.6931471805599453,79,15,0,0,0,0,1,2
1113,3239371,1.9459101490553132,7,4,0,0,1,0,0,2
5,634,1.6094379124341003,91,4,0,0,0,0,1,2
3,239,1.6094379124341003,89,13,0,0,0,0,1,1
5,244,0.6931471805599453,92,4,0,0,1,0,0,2
22,10737,1.6094379124341003,18,11,0,0,1,0,0,11
91,15050,1.791759469228055,8,11,0,1,0,0,0,2
18,2079,1.0986122886681098,50,9,0,0,1,0,0,6
268,66075,1.3862943611198906,36,11,0,0,0,0,1,2
709,1891993,4.127134385045092,8,13,0,0,1,0,0,1
22,2855,4.61512051684126,16,11,0,0,0,0,1,1
5,47,1.0986122886681098,92,6,0,0,1,0,0,2
1,54,1.6094379124341003,87,7,0,0,1,0,0,2
13,9500,1.0986122886681098,37,11,0,1,0,0,0,6
3,79,1.791759469228055,70,11,0,0,0,0,1,7
237,60265,2.0794415416798357,8,11,0,0,0,0,1,14
108,5103,1.3862943611198906,31,4,0,0,0,1,0,6
245,112121,1.6094379124341003,37,11,0,1,0,0,0,11
627,1177438,4.418840607796598,6,4,0,0,1,0,0,1
326,172445,4.31748811353631,10,7,0,1,0,0,0,1
5,394,1.0986122886681098,89,6,0,0,1,0,0,22
346,206953,4.04305126783455,7,7,0,0,1,0,0,1
34,2796,4.0943445622221,31,13,0,1,0,0,0,1
1,130,1.6094379124341003,71,4,0,0,0,0,1,10
69,5015,1.6094379124341003,14,4,0,0,1,0,0,11
22,1483,3.091042453358316,71,13,0,0,0,0,1,1
336,279488,1.6094379124341003,44,9,0,0,1,0,0,2
21,1334,1.3862943611198906,79,6,0,0,1,0,0,2
5,601,1.0986122886681098,91,13,0,0,0,0,1,28
5,247,1.791759469228055,92,13,0,0,0,0,1,1
185,50514,4.584967478670572,32,11,0,1,0,0,0,1
5,831,4.465908118654584,71,11,0,0,0,0,1,1
127,18020,1.6094379124341003,71,8,0,0,0,1,0,11
1,2,1.3862943611198906,71,15,0,0,0,0,1,2
5,310,1.791759469228055,43,15,0,0,0,0,1,2
12,1861,4.007333185232471,68,7,0,0,0,0,1,1
5,392,1.6094379124341003,79,10,0,0,0,0,1,2
57,73462,1.6094379124341003,26,9,0,0,1,0,0,13
591,773996,3.9889840465642745,7,11,0,0,0,0,1,1
20,1694,3.044522437723423,76,13,0,0,0,0,1,1
163,773649,2.70805020110221,3,9,0,0,0,0,1,2
20,3488,1.791759469228055,39,4,0,1,0,0,0,6
5,350,1.791759469228055,33,15,0,0,0,0,1,20
27,15654,1.791759469228055,71,10,0,0,0,0,1,5
508,599050,4.454347296253507,8,4,0,0,0,0,1,1
78,10555,1.9459101490553132,55,15,0,0,0,0,1,2
234,30140,2.0794415416798357,26,13,0,0,0,0,1,2
323,744387,2.0794415416798357,3,11,0,1,0,0,0,2
33,20085,4.406719247264253,71,18,0,1,0,0,0,1
60,5382,1.0986122886681098,71,8,0,0,0,1,0,16
21,1811,1.0986122886681098,79,5,0,0,1,0,0,2
6,781,1.9459101490553132,68,11,0,0,0,1,0,13
182,71796,1.9459101490553132,31,8,0,0,0,1,0,10
318,62754,4.248495242049359,16,11,0,0,1,0,0,1
1,1556,1.3862943611198906,71,9,0,0,0,0,1,1
327,140616,4.59511985013459,19,11,0,0,0,0,1,1
4,569,1.6094379124341003,68,8,0,0,0,1,0,11
23,4726,1.3862943611198906,62,8,0,1,0,0,0,6
222,9263,2.3978952727983707,33,8,0,0,0,1,0,8
3,86,3.4657359027997265,68,11,0,0,0,0,1,1
24,3860,1.0986122886681098,53,18,0,0,0,1,0,1
2,330,2.0794415416798357,76,9,0,0,0,0,1,1
539,1311190,1.9459101490553132,2,4,0,1,0,0,0,2
10,1131,1.6094379124341003,26,11,0,0,1,0,0,5
233,107567,2.0794415416798357,71,6,0,1,0,0,0,2
5,5220,1.9459101490553132,90,5,0,0,1,0,0,16
25,41957,1.791759469228055,2,11,0,0,0,1,0,2
3,44,3.2188758248682006,76,18,0,0,0,1,0,1
2,385,1.3862943611198906,55,11,0,0,0,0,1,29
37,4692,1.9459101490553132,42,7,0,0,0,0,1,2
113,19460,2.1972245773362196,28,11,0,0,0,0,1,2
24,6755,1.6094379124341003,71,13,0,1,0,0,0,16
41,4277,1.791759469228055,41,8,0,0,0,1,0,6
512,870785,3.2188758248682006,8,10,0,0,1,0,0,1
3,889,2.1972245773362196,78,11,0,0,0,0,1,2
76,19919,3.6635616461296463,58,18,0,1,0,0,0,1
115,9406,1.6094379124341003,39,8,0,0,0,1,0,18
1,10,1.6094379124341003,79,4,0,1,0,0,0,2
2,142,1.6094379124341003,71,15,0,0,1,0,0,2
343,192726,1.6094379124341003,44,7,0,0,1,0,0,2
707,1204666,4.189654742026425,8,11,0,0,1,0,0,1
51,42274,2.3978952727983707,37,11,0,0,0,0,1,19
263,105818,1.0986122886681098,7,6,0,1,0,0,0,2
9,2754,5.407171771460119,68,11,0,0,1,0,0,1
8,1605,1.9459101490553132,64,11,0,0,0,0,1,5
1,10,1.3862943611198906,89,6,0,0,1,0,0,2
49,14665,3.9318256327243257,37,18,0,0,0,1,0,1
1,10,1.3862943611198906,79,4,0,0,0,0,1,2
28,31048,4.174387269895637,37,11,0,1,0,0,0,1
147,12859,1.3862943611198906,28,17,0,0,1,0,0,5
25,2898,3.7612001156935624,45,11,0,0,0,0,1,1
159,22526,3.58351893845611,35,13,0,0,0,0,1,1
611,1766285,3.9318256327243257,8,10,0,0,1,0,0,1
7,4292,1.3862943611198906,61,11,0,0,1,0,0,18
7,2802,1.791759469228055,63,6,0,0,1,0,0,6
27,1980,1.9459101490553132,41,8,0,0,0,1,0,6
23,6468,1.9459101490553132,46,11,0,0,0,0,1,11
18,4611,1.791759469228055,39,11,0,0,0,0,1,2
1,10,1.791759469228055,71,4,0,0,1,0,0,20
5,5078,1.791759469228055,92,4,0,0,0,0,1,2
209,43674,2.3978952727983707,53,8,0,0,0,1,0,1
533,385552,1.9459101490553132,8,8,0,0,0,1,0,2
1,10,1.0986122886681098,90,13,0,0,0,0,1,6
38,33579,1.9459101490553132,46,11,0,0,1,0,0,5
5,1510,1.6094379124341003,63,11,0,0,1,0,0,20
32,3047,1.0986122886681098,38,15,0,0,0,0,1,24
4,631,1.6094379124341003,76,7,0,0,0,0,1,1
1190,9134586,4.61512051684126,1,1,0,0,1,0,0,1
561,1373873,2.3978952727983707,7,4,0,0,1,0,0,2
6,3495,1.791759469228055,46,11,0,0,1,0,0,11
5,7640,1.6094379124341003,79,11,0,0,0,0,1,9
317,236129,1.791759469228055,4,8,0,0,0,1,0,2
50,3852,1.9459101490553132,31,4,0,0,1,0,0,2
5,420,1.9459101490553132,79,3,0,0,0,0,1,5
303,89328,0.6931471805599453,20,8,0,0,0,1,0,11
297,111927,4.564348191467836,6,11,0,0,0,0,1,1
501,731212,4.204692619390966,8,10,0,0,0,0,1,1
807,4131248,4.454347296253507,1,4,0,0,1,0,0,1
394,142405,4.2626798770413155,8,13,0,0,1,0,0,1
1,50,2.0794415416798357,87,4,0,0,0,0,1,2
408,233563,2.1972245773362196,2,8,0,0,0,1,0,2
16,3073,1.9459101490553132,69,11,0,1,0,0,0,24
5,5530,1.6094379124341003,89,11,0,0,0,0,1,1
527,597142,1.9459101490553132,17,8,0,0,0,1,0,13
3,202,2.302585092994046,61,11,0,0,1,0,0,1
5,5410,2.1972245773362196,89,4,0,1,0,0,0,2
17,5212,1.9459101490553132,39,6,0,0,1,0,0,2
21,1688,1.0986122886681098,89,13,0,0,0,0,1,1
5,5240,1.791759469228055,89,6,0,0,1,0,0,2
545,800062,2.1972245773362196,2,8,0,0,0,1,0,2
30,9662,1.791759469228055,26,17,0,0,1,0,0,2
53,23641,1.9459101490553132,8,11,0,0,0,0,1,14
1,13,1.6094379124341003,64,11,0,0,1,0,0,2
11,911,1.3862943611198906,71,11,0,1,0,0,0,12
226,224452,4.189654742026425,8,11,0,0,0,0,1,1
31,4226,3.4657359027997265,45,9,0,0,1,0,0,1
11,961,2.772588722239781,66,11,0,0,1,0,0,1
5,5550,1.6094379124341003,90,4,0,0,0,0,1,2
31,5619,0.6931471805599453,63,18,0,0,0,1,0,1
13,1001,1.3862943611198906,71,11,0,0,1,0,0,5
1,1,2.5649493574615367,76,13,0,0,0,0,1,1
1,100,1.9459101490553132,71,15,0,0,0,0,1,2
5,740,1.6094379124341003,71,4,0,0,1,0,0,2
1,60,1.6094379124341003,71,4,0,0,1,0,0,5
21,2729,1.3862943611198906,89,13,0,0,0,0,1,1
6,2197,1.791759469228055,71,8,0,0,0,1,0,6
238,79017,0.6931471805599453,33,15,0,0,1,0,0,16
320,152025,2.0794415416798357,7,4,0,0,1,0,0,2
204,59881,1.6094379124341003,9,15,0,0,0,0,1,2
31,32070,1.6094379124341003,20,11,0,0,1,0,0,5
6,903,1.6094379124341003,39,11,0,1,0,0,0,13
16,346,2.0794415416798357,69,5,0,1,0,0,0,2
96,9368,1.791759469228055,8,13,0,1,0,0,0,1
84,57247,1.791759469228055,29,11,0,0,1,0,0,24
29,13792,2.1972245773362196,37,11,0,0,0,0,1,5
29,6244,1.791759469228055,39,9,0,0,0,0,1,24
80,24083,1.3862943611198906,27,11,0,0,0,0,1,2
22,8097,1.3862943611198906,55,11,0,0,1,0,0,30
25,9569,1.0986122886681098,25,16,0,0,0,0,1,15
23,2135,1.0986122886681098,26,11,0,0,1,0,0,21
7,621,0.6931471805599453,53,18,0,0,0,1,0,1
5,577,3.912023005428146,68,13,0,1,0,0,0,1
455,480528,4.2626798770413155,19,9,0,0,1,0,0,1
81,19387,2.8903717578961645,17,11,0,0,1,0,0,5
162,29906,0.6931471805599453,28,8,0,0,0,1,0,5
88,33481,4.976733742420574,29,18,0,0,1,0,0,1
21,1697,1.3862943611198906,89,11,0,0,0,0,1,1
39,11263,1.3862943611198906,76,18,0,0,0,1,0,1
85,10566,1.791759469228055,39,8,0,0,0,1,0,16
37,33751,3.4011973816621555,71,8,0,0,0,1,0,1
10,228,2.8903717578961645,71,11,0,0,0,0,1,1
1,107,1.0986122886681098,70,7,0,0,0,0,1,24
401,256475,1.9459101490553132,9,4,0,0,1,0,0,2
1013,6043458,4.532599493153256,6,11,0,1,0,0,0,1
546,465492,4.59511985013459,8,1,0,0,0,0,1,1
30,1774,3.367295829986474,37,11,0,1,0,0,0,1
36,5372,1.0986122886681098,71,11,0,0,1,0,0,12
40,8497,1.3862943611198906,33,11,0,1,0,0,0,28
1,10,1.0986122886681098,90,13,0,0,0,0,1,6
794,3562123,4.3694478524670215,1,3,0,0,0,0,1,1
385,339844,4.948759890378168,7,3,0,0,0,0,1,1
33,2116,1.3862943611198906,32,7,0,0,0,0,1,1
1,1,2.70805020110221,76,11,0,0,0,0,1,1
53,21280,1.3862943611198906,71,11,0,0,0,0,1,11
70,7229,1.3862943611198906,33,15,0,0,0,0,1,2
29,7336,1.3862943611198906,55,18,0,1,0,0,0,11
20,1547,1.6094379124341003,89,13,0,0,0,0,1,1
2,981,4.189654742026425,6,11,0,0,0,0,1,1
6,1126,1.791759469228055,29,4,0,0,0,0,1,5
1,1,1.3862943611198906,71,4,0,0,0,0,1,5
111,31798,1.6094379124341003,31,8,0,0,0,1,0,10
219,190893,1.6094379124341003,9,11,0,0,1,0,0,2
162,12876,1.6094379124341003,33,8,0,0,0,1,0,16
19,5021,3.091042453358316,71,13,0,0,0,0,1,1
17,4204,1.791759469228055,58,18,0,1,0,0,0,5
1,2,1.3862943611198906,93,11,0,0,0,0,1,19
1,1,1.791759469228055,71,7,0,0,1,0,0,2
665,2841788,3.8918202981106265,8,4,0,0,1,0,0,1
45,31564,2.0794415416798357,25,16,0,0,0,1,0,6
1,10,1.3862943611198906,70,7,0,0,0,0,1,2
5,494,3.5553480614894135,76,9,0,0,0,0,1,1
22,11743,1.791759469228055,18,11,0,0,1,0,0,11
12,2661,1.791759469228055,71,13,0,1,0,0,0,6
1,10,1.3862943611198906,89,6,0,0,1,0,0,2
21,2097,0.6931471805599453,54,18,0,1,0,0,0,1
182,113795,1.791759469228055,7,8,0,0,0,1,0,2
142,25431,1.791759469228055,33,17,0,1,0,0,0,5
129,41301,1.6094379124341003,9,7,0,0,0,0,1,2
26,9732,1.6094379124341003,31,11,0,1,0,0,0,25
5,200,1.6094379124341003,83,13,0,1,0,0,0,2
3,667,1.0986122886681098,29,7,0,0,0,1,0,18
23,3158,3.4657359027997265,7,11,0,1,0,0,0,1
10,2317,2.0794415416798357,63,13,0,0,1,0,0,6
70,6591,1.9459101490553132,26,3,0,0,0,0,1,2
1,1,4.553876891600541,76,7,0,0,0,0,1,1
3,278,1.3862943611198906,71,7,0,0,1,0,0,2
1,10,1.3862943611198906,79,6,0,1,0,0,0,24
178,15846,1.3862943611198906,31,8,0,0,0,1,0,16
82,10119,1.9459101490553132,28,11,0,1,0,0,0,2
49,12054,1.6094379124341003,33,8,0,0,0,1,0,5
4,5390,1.6094379124341003,89,13,0,0,0,0,1,1
15,4126,2.0794415416798357,55,13,0,0,1,0,0,2
51,11135,1.3862943611198906,22,11,0,0,0,1,0,18
21,5115,2.5649493574615367,30,7,0,0,0,0,1,2
1,10,1.791759469228055,79,6,0,0,1,0,0,2
4,318,1.6094379124341003,71,10,0,0,0,0,1,2
405,577758,2.302585092994046,2,15,0,0,1,0,0,2
186,21889,1.0986122886681098,39,8,0,0,0,1,0,15
8,1866,1.791759469228055,63,3,0,0,0,0,1,6
90,23057,2.70805020110221,71,8,0,0,0,1,0,6
113,28507,2.0794415416798357,22,11,0,0,1,0,0,2
1312,4168350,2.1972245773362196,2,4,0,1,0,0,0,2
5,502,1.6094379124341003,27,13,0,0,0,0,1,18
645,3450143,3.912023005428146,1,4,0,0,1,0,0,1
585,2078492,1.791759469228055,4,4,0,1,0,0,0,2
212,46589,1.9459101490553132,12,11,0,0,1,0,0,2
2,600,1.9459101490553132,92,7,0,0,1,0,0,16
1,1,1.3862943611198906,71,7,0,0,0,0,1,2
3,2,3.58351893845611,93,9,0,0,0,0,1,1
213,3427464,2.0794415416798357,20,13,0,0,1,0,0,2
47,4985,2.302585092994046,71,8,0,0,0,1,0,6
5,898,3.5553480614894135,68,11,0,1,0,0,0,1
19,1449,1.6094379124341003,43,4,0,0,1,0,0,20
16,7956,3.9318256327243257,71,18,0,0,0,1,0,1
2,414,1.6094379124341003,63,10,0,0,1,0,0,16
20,3170,1.791759469228055,92,4,0,0,1,0,0,13
5,352,1.6094379124341003,79,15,0,0,1,0,0,20
40,13213,1.3862943611198906,33,13,0,1,0,0,0,8
95,5828,2.0794415416798357,28,3,0,0,0,0,1,11
4,487,1.6094379124341003,68,11,0,0,1,0,0,10
210,22091,1.9459101490553132,9,11,0,0,1,0,0,2
5,171,1.9459101490553132,63,11,0,0,1,0,0,2
15,2127,1.6094379124341003,58,13,0,0,0,0,1,5
194,17373,2.0794415416798357,9,7,0,0,0,0,1,2
9,1199,4.343805421853684,68,11,0,0,0,0,1,1
1054,3849433,4.787491742782046,7,1,0,0,1,0,0,1
43,10138,3.58351893845611,68,18,0,0,0,1,0,1
46,5187,4.23410650459726,8,11,0,0,0,0,1,1
5,570,1.6094379124341003,43,4,0,0,1,0,0,25
1,2,1.3862943611198906,100,15,0,0,0,0,1,6
5,101,3.044522437723423,76,10,0,0,0,0,1,1
334,298086,1.791759469228055,8,13,0,0,0,0,1,1
2,434,3.9318256327243257,8,7,0,0,1,0,0,1
22,12056,2.0794415416798357,71,11,0,0,0,0,1,11
21,1725,2.0794415416798357,68,5,0,1,0,0,0,16
305,192347,4.007333185232471,16,4,0,0,0,0,1,1
262,192530,1.9459101490553132,71,11,0,1,0,0,0,2
9,1170,1.791759469228055,74,19,0,1,0,0,0,13
49,3258,1.791759469228055,71,11,0,0,0,1,0,1
33,2635,2.302585092994046,33,11,0,0,1,0,0,15
694,2685508,2.3978952727983707,4,4,0,1,0,0,0,2
286,245343,2.3978952727983707,3,11,0,1,0,0,0,2
73,2791,1.6094379124341003,42,11,0,1,0,0,0,6
19,309,1.3862943611198906,89,13,0,0,0,0,1,1
121,7750,1.0986122886681098,39,13,0,1,0,0,0,11
1,130,1.3862943611198906,71,4,0,0,1,0,0,2
100,5920,2.0794415416798357,60,11,0,0,1,0,0,2
19,566,1.791759469228055,86,13,0,0,0,0,1,1
297,75598,1.791759469228055,9,7,0,0,1,0,0,2
255,89103,1.3862943611198906,17,11,0,1,0,0,0,12
1,1,2.5649493574615367,67,4,0,0,0,0,1,1
11,24579,2.1972245773362196,18,13,0,0,0,0,1,2
24,5280,3.6888794541139363,64,10,0,0,0,0,1,1
4,215,2.0794415416798357,68,7,0,0,0,0,1,1
323,583183,4.2626798770413155,71,7,0,0,1,0,0,1
2,37,1.3862943611198906,71,11,0,0,0,0,1,1
343,318157,2.6390573296152584,13,4,0,0,1,0,0,20
110,80367,2.70805020110221,71,11,0,0,1,0,0,2
268,307217,2.772588722239781,4,8,0,0,0,1,0,2
306,515074,1.6094379124341003,71,4,0,0,0,0,1,2
177,364251,1.0986122886681098,8,15,0,1,0,0,0,2
2,150,2.1972245773362196,83,7,0,0,1,0,0,2
160,229610,2.1972245773362196,71,15,0,0,1,0,0,1
323,464607,1.9459101490553132,71,2,0,0,1,0,0,2
121,51555,2.1972245773362196,71,3,0,0,0,0,1,2
14,5809,1.6094379124341003,54,18,0,0,1,0,0,1
22,4308,1.3862943611198906,46,11,0,0,0,0,1,14
327,18421,1.9459101490553132,40,8,0,0,0,1,0,14
356,341882,1.791759469228055,2,17,0,0,0,1,0,2
2,236,1.3862943611198906,100,4,0,1,0,0,0,6
6,403,1.0986122886681098,79,4,0,0,1,0,0,2
3,41,1.0986122886681098,71,4,0,0,1,0,0,6
20,2797,1.791759469228055,92,4,0,0,1,0,0,2
16,1466,2.833213344056216,67,13,0,0,1,0,0,1
1,10,1.3862943611198906,71,11,0,0,1,0,0,6
19,1328,1.791759469228055,39,3,0,0,1,0,0,13
69,9736,1.3862943611198906,42,15,0,0,1,0,0,5
21,3354,1.0986122886681098,92,2,0,0,1,0,0,15
358,92598,1.791759469228055,9,2,0,1,0,0,0,2
630,854377,2.1972245773362196,7,2,0,0,1,0,0,2
29,3714,2.5649493574615367,57,11,0,1,0,0,0,1
183,10659,2.0794415416798357,34,11,0,1,0,0,0,15
14,2837,4.330733340286331,54,18,0,0,1,0,0,1
20,3656,1.0986122886681098,39,15,0,0,0,0,1,2
20,50288,0.6931471805599453,54,18,0,0,1,0,0,1
145,25908,1.6094379124341003,26,7,0,0,1,0,0,4
385,316780,4.189654742026425,22,13,0,0,1,0,0,1
35,6350,1.9459101490553132,46,3,0,0,0,0,1,6
399,278015,1.6094379124341003,9,13,0,1,0,0,0,2
21,1738,1.6094379124341003,71,6,0,0,1,0,0,10
29,32307,1.3862943611198906,46,11,0,0,1,0,0,11
20,1178,1.0986122886681098,90,10,0,0,1,0,0,16
926,2836774,2.4849066497880004,4,2,0,1,0,0,0,2
197,42742,2.0794415416798357,1,15,0,0,1,0,0,2
2,567,2.0794415416798357,72,19,0,0,0,1,0,2
146,40519,1.3862943611198906,71,15,0,0,1,0,0,2
71,3679,2.8903717578961645,20,4,0,0,1,0,0,20
184,59397,2.1972245773362196,8,16,0,0,0,1,0,2
92,8078,1.3862943611198906,42,9,0,0,1,0,0,17
1,1,2.0794415416798357,90,6,0,0,1,0,0,2
1,1,1.0986122886681098,93,11,0,0,1,0,0,6
5,27,1.791759469228055,91,12,0,0,1,0,0,5
464,925813,1.791759469228055,4,15,0,0,1,0,0,2
5,31,0.6931471805599453,71,4,0,0,1,0,0,16
2,2,1.6094379124341003,32,6,0,0,1,0,0,2
32,1868,2.70805020110221,97,7,0,0,1,0,0,2
167,21053,1.0986122886681098,22,8,0,0,0,1,0,16
21,7004,1.9459101490553132,18,13,0,0,0,0,1,6
5,31,1.791759469228055,71,2,0,0,1,0,0,10
620,202756,2.1972245773362196,4,15,0,0,1,0,0,2
235,58645,2.0794415416798357,20,11,0,0,1,0,0,2
10,162,1.791759469228055,67,7,0,0,0,0,1,5
235,170446,4.0943445622221,17,11,0,1,0,0,0,1
236,131436,2.3978952727983707,71,4,0,0,0,0,1,11
107,164450,3.8066624897703196,71,10,0,0,0,0,1,1
3,2309,1.6094379124341003,35,12,0,0,1,0,0,5
587,2532306,2.302585092994046,3,4,0,1,0,0,0,2
507,956154,2.0794415416798357,4,5,0,1,0,0,0,2
302,224891,3.367295829986474,7,10,0,0,0,0,1,1
1,10,1.791759469228055,43,8,0,0,0,1,0,13
9,2350,1.6094379124341003,69,11,0,0,0,0,1,3
1,1,1.791759469228055,91,3,0,0,0,0,1,5
123,60154,2.1972245773362196,14,8,0,0,0,1,0,6
36,4434,1.791759469228055,71,8,0,0,0,1,0,1
249,362572,2.0794415416798357,4,11,0,0,1,0,0,2
28,12866,1.0986122886681098,37,11,0,1,0,0,0,2
7,18113,4.406719247264253,68,18,0,0,0,1,0,1
114,12983,2.302585092994046,20,13,0,0,1,0,0,11
21,4074,2.1972245773362196,45,18,0,0,0,1,0,1
325,313953,4.204692619390966,8,11,0,0,1,0,0,1
61,5085,1.6094379124341003,43,8,0,0,0,1,0,5
306,346441,1.9459101490553132,8,8,0,0,0,1,0,6
172,47105,4.430816798843313,26,11,0,1,0,0,0,1
2,1540,2.1972245773362196,71,7,0,0,0,0,1,2
630,1125739,2.1972245773362196,7,5,0,0,1,0,0,2
41,3707,1.6094379124341003,33,10,0,0,1,0,0,2
259,989021,3.828641396489095,71,7,0,1,0,0,0,1
1,22,1.791759469228055,92,4,0,0,1,0,0,2
23,53500,1.791759469228055,55,18,0,0,0,1,0,1
472,2897477,3.828641396489095,6,7,0,1,0,0,0,1
12,4038,2.0794415416798357,3,11,0,0,1,0,0,2
232,70506,2.1972245773362196,71,15,0,0,1,0,0,2
3,253,1.791759469228055,63,2,0,0,1,0,0,10
4,291,1.0986122886681098,69,18,0,0,0,0,1,5
170,57652,1.791759469228055,14,9,0,0,1,0,0,11
143,13520,2.302585092994046,9,7,0,0,1,0,0,2
128,52010,3.6888794541139363,62,8,0,0,0,1,0,1
33,11666,2.772588722239781,71,18,0,1,0,0,0,1
306,407264,1.6094379124341003,14,8,0,0,0,1,0,7
18,3573,1.791759469228055,37,11,0,0,1,0,0,2
1,150,2.302585092994046,71,15,0,0,0,0,1,2
634,1515356,2.0794415416798357,9,4,0,0,1,0,0,2
80,65282,2.0794415416798357,6,13,0,0,1,0,0,1
321,443889,2.302585092994046,5,10,0,0,0,0,1,2
0,0,1.9459101490553132,92,10,0,0,1,0,0,2
528,5926948,2.3978952727983707,42,11,0,1,0,0,0,2
2,172,2.70805020110221,71,11,0,0,1,0,0,1
1,1080,1.9459101490553132,71,18,0,0,0,1,0,1
2,513,2.0794415416798357,5,7,0,0,1,0,0,2
144,264918,1.6094379124341003,8,8,0,0,0,1,0,6
3,480,3.9318256327243257,73,10,0,0,0,0,1,1
149,109313,1.791759469228055,9,13,0,1,0,0,0,2
189,180826,2.302585092994046,17,9,0,0,1,0,0,11
286,468273,2.0794415416798357,7,4,0,1,0,0,0,16
570,2003533,2.1972245773362196,5,4,0,1,0,0,0,2
396,1394110,1.6094379124341003,8,4,0,0,0,1,0,2
22,441707,1.3862943611198906,68,18,0,0,0,1,0,1
123,60376,2.0794415416798357,5,13,0,0,1,0,0,2
109,139140,1.9459101490553132,4,15,0,0,0,0,1,2
1,5792,1.3862943611198906,55,5,0,0,1,0,0,23
316,195933,2.3978952727983707,5,11,0,0,1,0,0,2
16,41172,2.0794415416798357,71,11,0,0,0,1,0,6
117,51646,2.0794415416798357,4,7,0,0,0,0,1,2
294,424002,2.302585092994046,11,13,0,0,1,0,0,1
35,34625,2.0794415416798357,20,11,0,1,0,0,0,2
18,5798,2.0794415416798357,68,4,0,0,1,0,0,6
1118,4853123,2.5649493574615367,5,4,0,1,0,0,0,2
457,1621973,2.1972245773362196,9,10,0,0,1,0,0,2
305,790954,3.713572066704308,8,15,0,0,1,0,0,1
154,138277,1.9459101490553132,62,8,0,0,0,1,0,6
0,113,1.9459101490553132,87,15,0,0,0,0,1,10
34,17827,1.791759469228055,55,11,0,0,0,0,1,5
42,6788,1.3862943611198906,83,11,0,1,0,0,0,6
370,2239156,2.0794415416798357,4,4,0,0,1,0,0,2
181,71506,1.9459101490553132,71,11,0,1,0,0,0,8
