screenCnt,Target,act_n,dist_rank,genre_rank,등급_12세관람가,등급_12세이상관람가,등급_15세이상관람가,등급_전체관람가,등급_청소년관람불가,cont_rank
41,11,1.791759469228055,28,13,0,1,0,0,0,19
420,11,2.0794415416798357,21,13,0,0,1,0,0,2
23,11,1.791759469228055,71,13,0,1,0,0,0,6
58,11,4.0943445622221,20,11,0,0,1,0,0,1
569,11,5.25227342804663,20,11,0,0,1,0,0,1
18,11,2.3978952727983707,41,13,0,0,1,0,0,1
77,11,4.394449154672439,30,11,0,0,1,0,0,1
50,11,1.0986122886681098,90,2,0,0,1,0,0,2
37,11,0.6931471805599453,8,15,0,0,1,0,0,1
239,11,1.791759469228055,20,11,0,0,1,0,0,13
167,11,1.791759469228055,34,8,0,0,0,1,0,13
147,11,1.9459101490553132,34,8,0,0,0,1,0,13
63,11,2.1972245773362196,71,17,0,0,0,1,0,1
44,11,1.791759469228055,71,11,0,1,0,0,0,2
129,11,1.791759469228055,43,11,0,1,0,0,0,16
4,11,3.4965075614664802,69,11,0,0,1,0,0,1
1,11,1.791759469228055,71,10,0,0,1,0,0,2
25,11,1.791759469228055,44,3,0,0,1,0,0,19
48,11,3.8918202981106265,71,3,0,0,1,0,0,1
1,11,1.791759469228055,97,4,0,0,1,0,0,2
2137,10,5.407171771460119,7,11,0,0,1,0,0,1
13,11,1.791759469228055,80,13,0,0,0,0,1,5
216,11,1.9459101490553132,40,8,0,0,0,1,0,6
3,11,1.791759469228055,82,4,0,0,1,0,0,6
60,11,0.6931471805599453,71,18,0,1,0,0,0,1
262,11,1.791759469228055,11,7,0,1,0,0,0,16
43,11,2.0794415416798357,47,7,0,0,0,1,0,6
15,11,3.912023005428146,71,13,0,1,0,0,0,1
18,11,4.04305126783455,77,11,0,1,0,0,0,1
62,11,4.02535169073515,30,18,0,1,0,0,0,1
44,11,3.970291913552122,71,11,0,0,1,0,0,1
128,11,2.0794415416798357,34,15,0,0,1,0,0,9
53,11,1.791759469228055,67,15,0,0,1,0,0,1
92,11,2.0794415416798357,77,11,0,1,0,0,0,2
11,11,1.791759469228055,95,4,0,0,1,0,0,2
25,11,2.3978952727983707,41,19,0,0,1,0,0,1
47,11,3.258096538021482,38,18,0,0,0,1,0,1
100,11,2.0794415416798357,65,11,0,1,0,0,0,6
5,11,1.791759469228055,20,13,0,1,0,0,0,1
5,11,1.3862943611198906,86,4,0,0,1,0,0,16
13,11,2.0794415416798357,33,12,0,0,1,0,0,5
79,11,3.9512437185814275,20,11,0,1,0,0,0,1
554,11,2.0794415416798357,71,4,0,0,1,0,0,2
15,11,1.791759469228055,48,4,0,0,1,0,0,2
710,11,1.791759469228055,31,10,0,0,1,0,0,2
120,11,0.6931471805599453,9,11,0,1,0,0,0,2
570,11,4.430816798843313,24,7,0,0,1,0,0,1
734,11,1.791759469228055,9,3,0,0,1,0,0,2
25,11,4.59511985013459,55,11,0,0,1,0,0,1
80,11,2.0794415416798357,31,10,0,0,0,0,1,24
46,11,1.791759469228055,31,4,0,0,1,0,0,16
89,11,1.791759469228055,71,15,0,0,1,0,0,2
232,11,1.9459101490553132,71,11,0,1,0,0,0,5
668,11,2.0794415416798357,5,4,0,1,0,0,0,2
1,11,1.9459101490553132,97,10,0,0,0,0,1,2
60,11,1.791759469228055,31,4,0,0,1,0,0,20
158,11,4.060443010546419,28,11,0,1,0,0,0,1
182,11,1.791759469228055,34,4,0,1,0,0,0,15
345,11,4.174387269895637,8,7,0,1,0,0,0,1
930,11,4.709530201312334,71,7,0,0,1,0,0,1
235,11,2.302585092994046,34,2,0,0,1,0,0,2
47,11,1.791759469228055,60,11,0,0,1,0,0,2
30,11,3.2188758248682006,58,18,0,1,0,0,0,1
42,11,1.791759469228055,8,11,0,0,0,0,1,2
1,11,4.454347296253507,71,11,0,0,1,0,0,1
185,11,1.6094379124341003,33,8,0,0,0,1,0,16
12,11,2.6390573296152584,75,11,0,1,0,0,0,1
1110,11,4.127134385045092,8,7,0,1,0,0,0,1
101,11,1.3862943611198906,30,11,0,0,1,0,0,1
6,11,3.7612001156935624,71,13,0,0,1,0,0,1
117,11,0.6931471805599453,71,19,0,0,0,1,0,1
13,11,1.0986122886681098,74,19,0,0,0,1,0,13
453,11,4.624972813284271,20,11,0,1,0,0,0,1
29,11,2.833213344056216,31,4,0,0,1,0,0,1
83,11,2.1972245773362196,43,7,0,0,1,0,0,2
598,11,2.302585092994046,31,13,0,0,0,0,1,1
22,11,1.0986122886681098,48,18,0,0,0,1,0,1
19,11,1.791759469228055,71,6,0,0,1,0,0,2
2648,8,1.791759469228055,2,4,0,1,0,0,0,2
13,11,2.0794415416798357,47,16,0,0,0,1,0,13
21,11,1.6094379124341003,40,4,0,0,1,0,0,20
60,11,2.1972245773362196,71,8,0,0,0,1,0,6
79,11,2.0794415416798357,57,13,0,0,1,0,0,2
118,11,2.302585092994046,7,17,0,1,0,0,0,1
996,11,3.8501476017100584,6,3,0,0,1,0,0,1
155,11,1.791759469228055,33,8,0,0,0,1,0,2
10,11,1.791759469228055,71,19,0,0,0,1,0,19
1971,3,4.867534450455582,8,2,0,1,0,0,0,1
841,11,1.9459101490553132,8,8,0,0,0,1,0,1
160,11,2.1972245773362196,71,13,0,0,0,1,0,6
1295,11,2.302585092994046,4,4,0,1,0,0,0,2
10,11,1.9459101490553132,71,19,0,1,0,0,0,1
23,11,2.5649493574615367,53,18,0,0,1,0,0,1
207,11,1.791759469228055,5,11,0,0,0,0,1,2
10,11,2.0794415416798357,33,5,0,0,1,0,0,19
414,11,1.0986122886681098,20,8,0,0,0,1,0,1
531,11,1.0986122886681098,2,13,0,0,0,1,0,2
22,11,3.4657359027997265,69,17,0,1,0,0,0,1
66,11,1.791759469228055,71,5,0,0,1,0,0,27
18,11,0.6931471805599453,7,18,0,1,0,0,0,2
348,11,2.0794415416798357,21,11,0,1,0,0,0,5
32,11,5.327876168789581,57,10,0,0,0,0,1,1
5,11,1.791759469228055,71,13,0,0,0,0,1,15
53,11,1.791759469228055,31,10,0,0,0,0,1,2
52,11,2.3978952727983707,31,4,0,0,1,0,0,1
23,11,4.727387818712341,71,7,0,0,1,0,0,1
97,11,1.791759469228055,47,11,0,0,0,1,0,11
1688,8,3.9318256327243257,7,4,0,0,1,0,0,1
25,11,1.791759469228055,41,7,0,0,1,0,0,11
1382,11,4.564348191467836,8,11,0,0,1,0,0,1
550,11,2.1972245773362196,9,15,0,1,0,0,0,2
133,11,2.1972245773362196,33,8,0,0,0,1,0,13
41,11,1.791759469228055,47,4,0,0,1,0,0,20
26,11,1.791759469228055,43,11,0,0,1,0,0,11
54,11,1.9459101490553132,28,11,0,1,0,0,0,11
11,11,1.9459101490553132,67,11,0,0,1,0,0,1
5,11,1.6094379124341003,93,4,0,1,0,0,0,16
105,11,2.0794415416798357,31,7,0,0,1,0,0,5
1,11,1.0986122886681098,97,15,0,0,1,0,0,2
33,11,1.9459101490553132,65,3,0,0,0,0,1,5
90,11,1.791759469228055,71,11,0,1,0,0,0,6
4,11,2.1972245773362196,82,9,0,0,1,0,0,6
181,11,1.791759469228055,2,11,0,1,0,0,0,2
6,11,1.3862943611198906,72,19,0,1,0,0,0,2
77,11,1.791759469228055,22,8,0,0,0,1,0,6
21,11,1.9459101490553132,71,4,0,0,1,0,0,2
8,11,1.6094379124341003,67,18,0,0,0,1,0,1
99,11,2.1972245773362196,71,8,0,0,0,1,0,16
47,11,1.791759469228055,31,8,0,0,0,1,0,16
23,11,3.258096538021482,71,18,0,1,0,0,0,1
386,11,1.791759469228055,13,15,0,0,1,0,0,2
2948,4,1.791759469228055,5,4,0,1,0,0,0,2
29,11,1.9459101490553132,47,11,0,1,0,0,0,2
53,11,0.6931471805599453,30,18,0,0,0,1,0,1
90,11,1.9459101490553132,38,18,0,1,0,0,0,1
548,11,1.9459101490553132,4,6,0,1,0,0,0,2
19,11,2.1972245773362196,47,13,0,1,0,0,0,6
52,11,1.791759469228055,9,10,0,0,0,0,1,2
5,11,1.791759469228055,71,15,0,0,1,0,0,5
43,11,1.9459101490553132,58,7,0,1,0,0,0,1
10,11,3.091042453358316,71,4,0,1,0,0,0,1
24,11,3.713572066704308,66,16,0,1,0,0,0,1
98,11,1.9459101490553132,8,18,0,0,0,1,0,1
135,11,1.791759469228055,77,5,0,1,0,0,0,5
43,11,2.5649493574615367,71,11,0,0,1,0,0,1
84,11,2.3978952727983707,43,15,0,0,1,0,0,1
14,11,2.1972245773362196,71,19,0,0,0,1,0,1
454,11,2.0794415416798357,31,12,0,0,1,0,0,2
86,11,3.4339872044851463,8,11,0,0,0,0,1,1
38,11,2.1972245773362196,38,11,0,1,0,0,0,2
190,11,2.1972245773362196,33,8,0,0,0,1,0,25
50,11,1.791759469228055,60,11,0,1,0,0,0,2
22,11,1.791759469228055,8,18,0,0,0,1,0,19
93,11,2.0794415416798357,22,8,0,0,0,1,0,6
7,11,1.6094379124341003,71,18,0,0,0,1,0,1
779,11,2.0794415416798357,31,4,0,1,0,0,0,2
99,11,1.3862943611198906,26,11,0,1,0,0,0,9
30,11,0.6931471805599453,38,18,0,0,0,1,0,2
228,11,2.0794415416798357,80,9,0,0,1,0,0,5
761,11,3.8501476017100584,11,11,0,0,0,1,0,1
24,11,1.9459101490553132,29,4,0,1,0,0,0,16
1,11,3.258096538021482,71,7,0,0,0,0,1,1
631,11,2.0794415416798357,9,7,0,0,0,0,1,2
79,11,1.791759469228055,71,11,0,1,0,0,0,2
35,11,1.9459101490553132,59,11,0,0,1,0,0,21
104,11,2.302585092994046,25,7,0,0,0,0,1,1
1,11,1.0986122886681098,97,4,0,0,1,0,0,2
322,11,2.0794415416798357,16,7,0,1,0,0,0,2
45,11,1.791759469228055,71,15,0,0,1,0,0,1
20,11,2.70805020110221,40,10,0,0,1,0,0,1
138,11,1.9459101490553132,9,8,0,0,0,1,0,2
52,11,1.791759469228055,25,3,0,0,1,0,0,2
1251,11,2.4849066497880004,9,8,0,0,0,1,0,2
56,11,1.9459101490553132,8,4,0,0,0,0,1,2
5,11,4.897839799950911,71,11,0,0,1,0,0,1
1,11,1.791759469228055,85,11,0,0,1,0,0,1
3,11,2.70805020110221,85,11,0,1,0,0,0,1
5,11,1.791759469228055,98,10,0,0,0,0,1,2
521,11,2.0794415416798357,4,8,0,0,0,1,0,2
831,11,1.9459101490553132,2,4,0,1,0,0,0,2
5,11,2.0794415416798357,71,3,0,0,0,0,1,2
85,11,1.0986122886681098,33,9,0,0,1,0,0,16
62,11,1.9459101490553132,28,11,0,0,0,1,0,19
370,11,1.791759469228055,34,8,0,0,0,1,0,17
5,11,1.791759469228055,87,4,0,0,1,0,0,16
26,11,1.791759469228055,71,4,0,0,0,0,1,2
16,11,3.871201010907891,71,11,0,0,1,0,0,1
298,11,3.8066624897703196,41,11,0,0,1,0,0,1
32,11,1.791759469228055,65,7,0,1,0,0,0,19
53,11,1.0986122886681098,90,2,0,0,1,0,0,2
489,11,1.791759469228055,4,10,0,0,0,0,1,2
45,11,2.1972245773362196,69,11,0,0,1,0,0,11
50,11,1.0986122886681098,90,4,0,1,0,0,0,2
5,11,1.0986122886681098,71,19,0,1,0,0,0,19
46,11,1.9459101490553132,91,4,0,0,1,0,0,2
1,11,2.0794415416798357,91,12,0,0,1,0,0,2
70,11,2.0794415416798357,43,15,0,0,1,0,0,6
37,11,2.0794415416798357,53,11,0,1,0,0,0,24
101,11,2.1972245773362196,13,11,0,1,0,0,0,13
1,11,2.0794415416798357,71,4,0,1,0,0,0,2
121,11,2.4849066497880004,37,7,0,1,0,0,0,1
836,11,1.791759469228055,71,8,0,0,1,0,0,6
16,11,3.6375861597263857,71,11,0,1,0,0,0,1
4,11,1.791759469228055,93,4,0,1,0,0,0,16
1179,11,2.772588722239781,4,13,0,0,1,0,0,1
54,11,2.302585092994046,60,2,0,1,0,0,0,2
1,11,3.2188758248682006,71,11,0,1,0,0,0,1
13,11,1.3862943611198906,74,19,0,0,0,1,0,13
34,11,3.044522437723423,57,7,0,0,1,0,0,1
11,11,1.3862943611198906,74,19,0,0,0,1,0,13
15,11,1.791759469228055,30,11,0,0,1,0,0,11
41,11,2.3978952727983707,70,11,0,1,0,0,0,1
103,11,1.9459101490553132,13,11,0,0,1,0,0,11
10,11,1.791759469228055,90,10,0,0,0,0,1,13
50,11,1.791759469228055,77,4,0,0,1,0,0,2
267,11,4.23410650459726,71,11,0,1,0,0,0,1
98,11,2.0794415416798357,43,11,0,0,0,1,0,6
5,11,1.6094379124341003,44,8,0,0,0,1,0,16
2,11,4.007333185232471,69,11,0,1,0,0,0,1
1,11,2.3978952727983707,70,18,0,0,0,1,0,5
1211,11,4.51085950651685,11,1,0,0,0,1,0,1
112,11,1.791759469228055,71,13,0,1,0,0,0,16
105,11,3.871201010907891,57,17,0,1,0,0,0,1
5,11,1.791759469228055,71,15,0,0,1,0,0,24
16,11,2.0794415416798357,47,6,0,0,1,0,0,1
18,11,1.791759469228055,71,11,0,0,1,0,0,2
47,11,2.0794415416798357,9,3,0,0,1,0,0,2
423,11,2.3978952727983707,34,8,0,0,0,1,0,18
1,11,1.791759469228055,97,15,0,0,1,0,0,2
75,11,2.0794415416798357,71,11,0,0,0,1,0,2
1,11,2.4849066497880004,71,11,0,0,0,1,0,1
51,11,2.0794415416798357,71,7,0,0,1,0,0,17
354,11,2.0794415416798357,31,6,0,1,0,0,0,15
152,11,4.110873864173311,71,3,0,0,0,0,1,1
1,11,1.0986122886681098,97,4,0,0,1,0,0,2
107,11,1.9459101490553132,44,11,0,0,1,0,0,2
223,11,1.3862943611198906,26,13,0,0,1,0,0,9
453,8,4.859812404361672,6,11,0,0,1,0,0,1
25,11,1.791759469228055,40,15,0,0,1,0,0,18
222,11,1.9459101490553132,9,13,0,0,1,0,0,2
141,11,1.791759469228055,41,8,0,0,0,1,0,25
65,11,1.791759469228055,71,11,0,1,0,0,0,2
629,11,2.0794415416798357,21,4,0,1,0,0,0,11
367,11,1.791759469228055,2,4,0,0,0,0,1,2
3,11,1.9459101490553132,82,11,0,1,0,0,0,6
148,11,1.9459101490553132,6,15,0,0,1,0,0,5
20,11,4.290459441148391,71,4,0,0,1,0,0,1
461,11,1.9459101490553132,2,3,0,0,1,0,0,2
9,11,1.791759469228055,71,19,0,1,0,0,0,19
34,11,1.791759469228055,21,11,0,0,0,1,0,11
1,11,1.791759469228055,97,4,0,0,1,0,0,2
34,11,3.1780538303479458,8,19,0,0,0,1,0,1
6,11,1.9459101490553132,71,13,0,1,0,0,0,1
83,11,1.9459101490553132,31,4,0,0,1,0,0,2
12,11,2.302585092994046,71,13,0,0,0,1,0,1
101,11,3.5553480614894135,50,11,0,0,0,0,1,1
22,11,1.791759469228055,59,13,0,0,1,0,0,21
5,11,1.791759469228055,71,10,0,0,1,0,0,24
92,11,1.9459101490553132,34,8,0,0,1,0,0,6
110,11,2.0794415416798357,71,11,0,0,1,0,0,2
203,11,4.418840607796598,21,11,0,0,1,0,0,1
92,11,1.791759469228055,71,11,0,0,0,0,1,11
542,11,1.9459101490553132,8,4,0,0,0,0,1,11
31,11,2.0794415416798357,75,18,0,0,0,1,0,13
91,11,2.3978952727983707,39,11,0,1,0,0,0,1
70,11,1.9459101490553132,9,3,0,0,1,0,0,2
1,11,1.9459101490553132,97,6,0,0,1,0,0,2
363,11,1.791759469228055,8,3,0,0,1,0,0,2
38,11,1.9459101490553132,71,15,0,0,0,0,1,10
69,11,2.1972245773362196,41,11,0,0,1,0,0,6
1288,10,4.219507705176107,6,4,0,0,1,0,0,1
272,11,1.9459101490553132,71,13,0,1,0,0,0,5
128,11,4.04305126783455,71,11,0,0,1,0,0,1
20,11,2.0794415416798357,47,15,0,1,0,0,0,12
1056,11,1.791759469228055,2,8,0,0,0,1,0,2
4,11,1.6094379124341003,71,15,0,0,1,0,0,18
53,11,1.3862943611198906,71,18,0,1,0,0,0,25
1,11,1.9459101490553132,71,4,0,0,1,0,0,6
15,11,2.3978952727983707,71,9,0,0,1,0,0,1
9,11,1.791759469228055,71,10,0,0,1,0,0,19
19,11,0.6931471805599453,71,8,0,0,0,1,0,5
74,11,1.9459101490553132,21,10,0,0,0,0,1,11
44,11,1.791759469228055,48,7,0,0,0,0,1,11
265,11,4.7535901911063645,21,11,0,0,1,0,0,1
1,11,1.791759469228055,97,15,0,0,0,0,1,2
26,11,1.6094379124341003,57,11,0,1,0,0,0,16
67,11,3.7612001156935624,71,7,0,1,0,0,0,1
5,11,2.0794415416798357,93,11,0,0,1,0,0,10
172,11,1.791759469228055,33,8,0,0,0,1,0,15
383,11,1.791759469228055,33,8,0,0,1,0,0,6
66,11,2.0794415416798357,40,7,0,0,1,0,0,5
11,11,2.0794415416798357,50,18,0,1,0,0,0,1
32,11,2.302585092994046,58,18,0,1,0,0,0,1
44,11,1.9459101490553132,19,11,0,1,0,0,0,5
1511,7,5.093750200806762,8,3,0,0,1,0,0,1
115,11,2.1972245773362196,77,5,0,0,0,0,1,2
19,11,1.3862943611198906,71,18,0,0,0,1,0,2
4,11,2.1972245773362196,82,16,0,0,0,1,0,6
1,11,1.0986122886681098,97,15,0,0,1,0,0,2
1216,11,4.875197323201151,11,5,0,0,1,0,0,1
55,11,2.0794415416798357,21,11,0,0,0,1,0,24
139,11,1.791759469228055,9,11,0,1,0,0,0,2
661,11,2.302585092994046,8,8,0,0,0,1,0,6
145,11,4.060443010546419,30,11,0,0,1,0,0,1
1,11,3.258096538021482,85,11,0,1,0,0,0,1
51,11,0.6931471805599453,8,18,0,0,0,1,0,1
122,11,1.6094379124341003,21,10,0,0,1,0,0,2
372,11,4.997212273764115,71,11,0,1,0,0,0,1
21,11,1.791759469228055,71,4,0,0,1,0,0,19
11,11,2.302585092994046,71,10,0,0,1,0,0,1
573,11,5.236441962829949,20,1,0,1,0,0,0,1
209,11,4.30406509320417,20,11,0,0,0,0,1,1
123,11,1.3862943611198906,26,15,0,0,1,0,0,18
5,11,1.791759469228055,71,4,0,0,1,0,0,16
93,11,2.0794415416798357,29,11,0,0,1,0,0,2
1187,10,4.90527477843843,6,7,0,1,0,0,0,1
1,11,4.30406509320417,71,11,0,0,1,0,0,1
1122,9,4.736198448394496,7,7,0,0,1,0,0,1
445,11,3.828641396489095,11,11,0,0,0,1,0,1
29,11,4.6443908991413725,77,6,0,0,0,1,0,1
180,11,2.0794415416798357,37,4,0,0,1,0,0,2
16,11,1.791759469228055,70,11,0,0,1,0,0,13
155,11,1.791759469228055,71,11,0,1,0,0,0,6
1,11,1.0986122886681098,97,15,0,0,1,0,0,2
1,11,1.0986122886681098,97,4,0,0,1,0,0,2
5,11,1.791759469228055,37,10,0,0,0,0,1,2
5,11,1.0986122886681098,90,5,0,1,0,0,0,20
11,11,1.791759469228055,71,8,0,0,0,1,0,6
125,11,1.0986122886681098,71,18,0,0,0,1,0,1
5,11,1.791759469228055,71,8,0,0,0,1,0,6
16,11,3.970291913552122,77,11,0,0,1,0,0,1
118,11,2.3978952727983707,57,11,0,0,1,0,0,1
135,11,1.9459101490553132,43,3,0,0,0,0,1,2
49,11,1.791759469228055,90,4,0,0,1,0,0,2
79,11,2.302585092994046,40,3,0,0,0,0,1,6
28,11,1.791759469228055,97,18,0,1,0,0,0,2
49,11,2.0794415416798357,60,15,0,0,0,0,1,2
63,11,1.791759469228055,34,2,0,0,0,1,0,25
8,11,2.3978952727983707,67,18,0,0,0,1,0,1
1,11,1.6094379124341003,97,4,0,0,1,0,0,2
152,11,1.3862943611198906,11,13,0,1,0,0,0,9
74,11,1.791759469228055,43,11,0,1,0,0,0,6
226,11,4.110873864173311,37,11,0,0,1,0,0,1
20,11,2.0794415416798357,89,13,0,0,0,0,1,1
1133,11,1.9459101490553132,4,15,0,0,1,0,0,2
263,11,4.007333185232471,10,11,0,0,1,0,0,2
56,11,2.1972245773362196,30,18,0,1,0,0,0,1
110,11,1.791759469228055,22,8,0,1,0,0,0,6
116,11,2.1972245773362196,71,18,0,0,0,1,0,2
38,11,1.3862943611198906,47,18,0,0,0,0,1,18
50,11,1.791759469228055,77,4,0,0,0,0,1,2
16,11,3.5553480614894135,71,18,0,0,0,1,0,1
202,11,2.0794415416798357,71,16,0,0,0,1,0,5
141,11,1.9459101490553132,28,11,0,1,0,0,0,5
387,11,1.9459101490553132,31,6,0,0,1,0,0,2
761,11,4.477336814478207,31,3,0,0,0,0,1,1
5,11,1.0986122886681098,71,18,0,0,0,1,0,1
39,11,4.0943445622221,38,18,0,0,0,1,0,1
12,11,2.9444389791664403,71,18,0,0,0,1,0,1
5,11,1.791759469228055,71,11,0,0,0,0,1,2
16,11,3.4011973816621555,71,11,0,0,0,0,1,1
1112,11,4.624972813284271,5,11,0,0,1,0,0,1
1,11,2.0794415416798357,71,15,0,0,0,0,1,5
728,11,1.9459101490553132,5,4,0,0,1,0,0,2
473,11,2.0794415416798357,13,8,0,0,0,1,0,2
381,11,3.8501476017100584,6,11,0,0,1,0,0,1
79,11,3.6375861597263857,31,11,0,0,1,0,0,1
874,11,3.9889840465642745,71,9,0,0,1,0,0,1
50,11,1.791759469228055,78,3,0,0,1,0,0,2
38,11,3.295836866004329,71,11,0,1,0,0,0,1
159,11,3.4657359027997265,71,11,0,1,0,0,0,1
150,11,2.0794415416798357,77,4,0,0,0,0,1,10
382,11,2.0794415416798357,29,10,0,0,1,0,0,2
1708,10,2.6390573296152584,7,2,0,1,0,0,0,1
2228,10,2.1972245773362196,4,4,0,1,0,0,0,2
82,11,4.787491742782046,8,11,0,1,0,0,0,1
5,11,1.791759469228055,71,11,0,1,0,0,0,2
32,11,1.791759469228055,71,10,0,0,1,0,0,10
175,11,2.0794415416798357,71,11,0,1,0,0,0,11
131,11,3.091042453358316,39,15,0,0,1,0,0,1
115,11,2.0794415416798357,43,5,0,1,0,0,0,6
1,11,1.0986122886681098,97,11,0,0,1,0,0,2
5,11,1.791759469228055,95,9,0,0,1,0,0,2
5,11,1.791759469228055,71,10,0,0,1,0,0,24
50,11,1.791759469228055,60,11,0,0,1,0,0,19
131,11,1.0986122886681098,48,8,0,0,0,1,0,6
380,11,4.969813299576001,41,11,0,0,1,0,0,1
14,11,1.0986122886681098,74,19,0,0,0,1,0,1
27,11,1.791759469228055,59,11,0,0,0,0,1,11
82,11,2.0794415416798357,31,11,0,0,1,0,0,2
12,11,0.6931471805599453,74,19,0,0,0,1,0,13
79,11,1.791759469228055,31,10,0,1,0,0,0,2
20,11,2.3978952727983707,31,10,0,0,0,0,1,1
20,11,1.791759469228055,71,9,0,0,1,0,0,2
15,11,1.791759469228055,57,18,0,1,0,0,0,2
145,11,1.791759469228055,21,11,0,0,1,0,0,24
21,11,2.0794415416798357,60,4,0,0,1,0,0,2
1,11,1.0986122886681098,97,15,0,0,0,0,1,2
248,11,1.791759469228055,5,15,0,0,0,0,1,2
170,11,1.6094379124341003,44,8,0,0,0,1,0,16
81,11,2.8903717578961645,34,8,0,0,0,0,1,6
458,11,2.5649493574615367,20,8,0,0,0,1,0,1
44,11,1.791759469228055,22,8,0,0,1,0,0,6
17,11,2.70805020110221,20,7,0,1,0,0,0,6
16,11,1.791759469228055,71,7,0,0,0,0,1,2
189,11,1.791759469228055,97,4,0,0,1,0,0,2
36,11,2.0794415416798357,44,4,0,1,0,0,0,25
105,11,1.9459101490553132,44,13,0,1,0,0,0,13
4,11,1.6094379124341003,39,3,0,0,1,0,0,14
1,11,2.0794415416798357,97,4,0,0,1,0,0,2
31,11,1.9459101490553132,47,10,0,0,0,0,1,22
1,11,1.0986122886681098,97,15,0,0,1,0,0,2
42,11,2.0794415416798357,71,4,0,0,0,0,1,5
18,11,2.0794415416798357,59,13,0,0,1,0,0,21
229,11,1.0986122886681098,21,10,0,0,1,0,0,2
203,11,2.0794415416798357,33,4,0,1,0,0,0,15
153,11,2.0794415416798357,41,13,0,1,0,0,0,9
29,11,1.791759469228055,71,11,0,0,1,0,0,1
332,11,3.4011973816621555,20,9,0,1,0,0,0,1
158,11,4.23410650459726,38,16,0,0,0,1,0,1
15,11,3.1780538303479458,77,19,0,0,0,1,0,1
4,11,3.871201010907891,71,11,0,0,1,0,0,1
540,11,1.791759469228055,31,4,0,0,1,0,0,2
17,11,1.791759469228055,69,8,0,0,0,1,0,11
4,11,1.9459101490553132,82,8,0,1,0,0,0,6
318,11,2.1972245773362196,31,11,0,0,1,0,0,2
17,11,1.791759469228055,71,11,0,0,0,1,0,16
702,11,2.302585092994046,4,4,0,0,0,0,1,2
5,11,1.6094379124341003,33,11,0,0,1,0,0,15
1246,9,4.787491742782046,8,3,0,0,1,0,0,1
276,11,2.0794415416798357,5,4,0,0,0,0,1,2
25,11,1.0986122886681098,69,18,0,0,0,1,0,11
58,11,3.1780538303479458,43,11,0,1,0,0,0,1
1,11,1.0986122886681098,98,10,0,0,0,0,1,6
320,11,2.1972245773362196,28,11,0,0,1,0,0,2
34,11,4.174387269895637,71,11,0,0,1,0,0,1
777,11,3.8918202981106265,20,3,0,0,1,0,0,1
42,11,1.791759469228055,77,4,0,0,1,0,0,6
856,11,1.791759469228055,2,8,0,0,0,1,0,2
36,11,1.9459101490553132,44,2,0,1,0,0,0,17
631,11,1.791759469228055,9,17,0,1,0,0,0,2
218,11,2.833213344056216,39,10,0,0,1,0,0,1
141,11,2.0794415416798357,34,11,0,1,0,0,0,2
43,11,1.791759469228055,21,11,0,1,0,0,0,18
212,11,1.791759469228055,43,8,0,0,0,1,0,2
19,11,1.791759469228055,71,13,0,0,1,0,0,17
21,11,0.6931471805599453,8,18,0,0,0,1,0,19
970,11,2.1972245773362196,4,4,0,0,1,0,0,2
449,11,3.9318256327243257,71,11,0,1,0,0,0,1
506,11,3.6888794541139363,25,15,0,0,1,0,0,1
515,11,2.0794415416798357,31,4,0,0,1,0,0,2
89,11,1.791759469228055,71,7,0,1,0,0,0,2
120,11,1.9459101490553132,52,11,0,1,0,0,0,6
1010,11,2.995732273553991,8,10,0,0,1,0,0,1
16,11,1.9459101490553132,57,4,0,1,0,0,0,9
309,11,1.791759469228055,60,4,0,0,1,0,0,10
799,11,1.791759469228055,71,9,0,0,1,0,0,2
111,11,1.9459101490553132,43,11,0,1,0,0,0,20
1,11,2.0794415416798357,71,4,0,0,1,0,0,6
85,11,1.791759469228055,71,11,0,1,0,0,0,18
106,11,1.9459101490553132,43,3,0,0,1,0,0,2
124,11,1.791759469228055,26,11,0,1,0,0,0,5
20,11,1.791759469228055,38,11,0,0,0,1,0,6
512,11,4.248495242049359,20,11,0,1,0,0,0,1
42,11,1.6094379124341003,75,11,0,1,0,0,0,1
1066,11,1.9459101490553132,4,4,0,0,0,0,1,2
10,11,2.4849066497880004,30,18,0,1,0,0,0,1
71,11,1.9459101490553132,31,6,0,0,1,0,0,2
53,11,1.791759469228055,31,6,0,1,0,0,0,2
159,11,3.4339872044851463,49,11,0,1,0,0,0,1
1,11,1.9459101490553132,97,11,0,1,0,0,0,2
14,11,1.791759469228055,44,10,0,0,1,0,0,2
750,11,1.791759469228055,9,8,0,0,0,1,0,2
33,11,1.9459101490553132,77,11,0,0,0,1,0,2
378,11,1.791759469228055,21,13,0,0,1,0,0,2
12,11,3.367295829986474,71,18,0,0,0,1,0,1
5,11,1.791759469228055,91,6,0,0,1,0,0,24
1,11,1.0986122886681098,28,8,0,1,0,0,0,11
1041,11,2.6390573296152584,2,3,0,1,0,0,0,2
158,11,1.0986122886681098,34,8,0,0,0,1,0,15
15,11,1.6094379124341003,2,18,0,1,0,0,0,2
15,11,1.0986122886681098,71,19,0,1,0,0,0,2
137,11,1.3862943611198906,71,8,0,0,0,1,0,13
72,11,2.0794415416798357,24,10,0,0,1,0,0,5
1,11,3.871201010907891,85,9,0,0,1,0,0,1
1,11,2.772588722239781,64,4,0,1,0,0,0,6
