,title,directors,actors,genre,등급,국적,screenCnt,audiAcc,salesAcc,개봉일,제작비,네이버_기대지수,star_buzz,movie_buzz_naver,google_trend
352,미스터 고,김용화,"링링, 성동일, 서교, 김희원, 김강우, 김정태, 김응수, 정인기, 조재윤, 김흥래, 이준혁, 추신수, 류현진, 오다기리 조, 변희봉, 김용건, 김정은, 마동석, 정지윤, 이금희, 조원희, 김성주, 조민호, 윤성호, 장유례, 배지현, 신아영, 안경현, 한정호, 최춘식 캐스터, 이광권 해설위원, 오종학, 강산하, 임아름, 박영분, 박정아, 임태현, 이미경, 황영애, 이경미, 최송이, 김기천, 김고은, 김예원, 김홍수, 신세용, 나주호, 김인우, 도용구, 정동규, 안치용, 김정석, 성민수, 변정현, 황선택, 강지우, 문형천, 차정환, 김성래, 김영환, 김재현, 김효수, 곽영재, 석현, 김승진, 송명석, 곽진무, 이승민, 조수현, 김판겸, 이성문, 신보라, 박근영, 변우진, 설환, 김재욱, 양원석, 오효진, 김중돈, 서영훈, 김진식, 여찬수, 한상준, 박원우, 한영균, 천영암, 김상균, 김병찬, 탁호연, 황진호, 서종철, 전준형, 서규선, 천재성, 박정훈, 이승휘, 김호원, 최용진, 태하, 박상진, 이탁건, 정종윤, 손성곤, 김인철, 김명성, 이웅희, 김태용, 안현준, 전신환, 차수린, 홍서영, 장누리, 최단비, 장종진, 이희재, 박소민, 김선혜, 장햇님, 임왕섭, 김승필, 임승묵, 차종호, 박필겸, 박상연, 김재윤, 김현수, 안채은, 윤수연, 연승아, 전유진, 김유정, 김보민, Wang Shanshan, Pei Jingpei, Li Chengyang, Li Shuanqing, Chan Dongxiang, Zhang Xiaoli, Fu Quanzhen, Gao Hanhan, Sun Peihuan, Liu Xinzin, Zhuo Niannian, Gao Ruina, Shan Jingyan, Sun Ruru, Hou Xingjing, 최민서, 황원태, 소태훈, 송지호, 이승연, 송수민, 민가연, 박시은, 김혜나, 김은우, 김지영, 임하랑, 고한비, 김지민, 마정석, 김정을, 이훈민, 김권, 장윤성, 이정민, 조재룡, 한여울, 장민, 임재근, 요시무라 켄이치, 최우수, 김진호, 조성구, Jesse Day, 김용민, 손재영, 김오복, 이법왕, 김명국, 김민범, 조건율, 이경훈, 박민영, 전서영, 이정준, 남주경, 김태훈, 김은송, 공유석, 최우영, 최인호, 김문정, 김정인, 홍주희, 김진아, 이채희, 유승호, 이재호, 김문영, 홍기준, 이보람, 김흥수, 신정섭, 정다운, 임동욱, 윤육, 김학룡, 유창호, 김송일, 남주경, 김지율, 곽희은, 안경현, 임창용, 김선우, 김병현, 김태균, Li Lihong, Cheng Yin, Xu Jiao, Chang Jin, Lu Jianyi, Wang Kai, Yan Ming, Ling Yun, Zhao Yi, Shang Hong, Guo Zhengjian, Peng Yao, Zhao Shuren, Zhang Lei, Zhang He, Zhai Cunyuan, Wang Shuai, Li Shimeng, Fan Yue, Li Han, Hui Long, Wang Yu, Wang Qiuming, Wang Dapeng, Wang Yiran, Zhang Ge, Lin Shan, Chen Wei, Zheng Yan, Gao Yin, Li Yingzhi, Bao Bao, 요코우치 히로키",코미디,12세이상관람가,한국,840.0,1328890.0,9337990000.0,2013-07-17,22000000000.0,0.0,1260,256,570.0
353,회초리,박광우,"안내상, 진지희, 윤주상, 김양우, 이하은, 오은미, 춘자, 김민건, 박재훈, 최령, 신준영, 박상용, 박예영, 김승현, 김수환, 방소림, 양유진, 박성열, 한철우, 윤지오, 임현정, 김봉곤, 채윤, 장재은, 정호원, 김재일, 홍성모, 이한종, 심재훈, 김현아, 이송, 남윤문, 김세진, 김하진, 서은미, 장윤정, 김남원, 신세지, 이영호, 김예성, 박상은, 김효정, 박소연, 김나경, 강예원, 유승연, 박지혜, 이윤우, 나라, 이채경, 나아름, 서준, 박지연, 박왕민, 노고은, 고영민, 서윤, 서현, 이준건, 문준호, 변재욱, 하수민, 김명한, 김주은, 박에스더, 송성호, 강지원, 오다혜, 전소영, 조은비, 최예진, 김광은, 김수민, 라경욱, 이재희, 최성진, 한지혜, 강수빈, 고병훈, 최윤우, 박주환, 이찬주, 하은진, 홍주혁, 김병무, 김예은, 김주용, 문동훈, 안주은, 이혜지, 정인직, 최시온, 김준혁, 고병우, 이하늘, 최보미, 태리, 하대로, 최상준, 김미경, 최지원, 박원호, 노경남, 이성경, 노민경, 카미야 시요리, 황수경, 배한용, 김도윤, 조인경, 남창우, 노형호, 이서현, 정우혁, 한송희, 이낙준, 김용운, 조금자, 김복희, 정민지, 이동희",드라마,12세이상관람가,한국,142.0,74765.0,479093000.0,2011-05-19,1100000000.0,0.0,247,52,1007.0
354,회사원,임상윤,"소지섭, 이미연, 곽도원, 김동준, 이경영, 한보배, 장은아, 유하복, 박진우, 김서원, 정대용, 이준혁, 홍희원, 서대현, 박주혜, 유나미, 홍경연, 이채은, 서정주, 이재윤, 김창회, 전신환, 하수호, 송선홍, 나주호, 지은일, 하정훈, 신창수, 이달, 이문정, 곽승원, 홍의정, 이금용, 박지수, 황석정, 정종열, 케빈 리, 정아영, 송은지, 김민홍, 이재후, 김정대, 전재광, 김승언, 박석휘, 정기섭, 이종원, 이학렬, 이주언, 김중돈, 배영한, 강신하, 소일호, 송운용, 임상윤, 박은정, 장민, 알리, 정인화, 서효정, 심해온, 서한별, 김봉준, 강현욱, 유지현, 안진형, 조계진, 신진언, 정영기, 한우정, 오경옥, 노경애, 옥주리, 손지영, 오재무, 이태영, 이동민",액션,청소년관람불가,한국,549.0,1110523.0,8321175000.0,2012-10-11,4000000000.0,0.0,978,63,752.0
355,남자사용설명서,이원석,"이시영, 오정세, 박영규, 김정태, 이원종, 김준성, 김민재, 경수진, 안용준, 천진호, 양윤영, 안톤, 타냐, 김영웅, 최우영, 고바치, 원은지, 송재생, 한여울, 서유림, 송태훈, 김동희, 손미애, 차정화, 김미림, 임형택, 김왕근, 노영애, 이순혜, 정정자, 브라이언 해밀턴, 차은재, 허승호, 류경환, 허준석, 조성훈, 김준희, 정보름, 지수빈, 손종규, 김민성, 하수호, 나경민, 조혜선, 김영현, 권용욱, 한님, 진아름, 김온유, 박하름, 김봄이, 한대웅, 신나라, 한승엽, 차종호, 서효원, 이주한, 박성택, 허승, 이무영, 윤석주, 김경진, 류현경, 사희, 지창욱, 배성우",코미디,15세이상관람가,한국,372.0,507257.0,3602049257.0,2013-02-14,4000000000.0,0.0,806,80,628.0
356,남영동1985,정지영,"박원상, 이경영, 명계남, 김의성, 서동수, 이천희, 김중기, 문성근, 우희진, 강인형, 한승도, 박성근, 전익수, 권병길, 오지혜, 양기환, 문정현, 라연지, 배용근, 이요성, 배장수, 이창진, 채원병, 최필선, 유진, 김주흥, 김명수, 오창석, 이후창, 문용식, 서승, 임봉택, 유인태, 이재오, 김태룡, 김종삼, 이학영, 설훈, 조성우, 유숙열, 황인오, 박동운, 최경환, 민병두, 최양준, 김장호, 하원차랑, 정삼근, 안희정, 김철, 김양기",드라마,15세이상관람가,한국,310.0,332619.0,2358629601.0,2012-11-22,450000000.0,0.0,440,75,785.0
357,점쟁이들,신정원,"김수로, 강예원, 이제훈, 곽도원, 우리, 양경모, 김태훈, 이병준, 최원영, 이미도, 김기천, 이상희, 유순철, 임철형, 이준혁, 정윤민, 고서희, 제레미 로우, 이재희, 주상치, 김영근, 김민교, 김선화, 방준서, 진용욱, 주석태, 강남현, 선우슬기, 이태형, 김지훈, 이연희, 김경태, 고태은, 김관수, 전우리, 임선화, 김수연, 이수정, 김애란, 유형열, 이은지, 신유진, 박지영, 이재영, 조인영, 성민규, 정승균, 신정섭, 김해성, 문민식, 배성열, 백승훈, 안창수, 최정현, 이재덕, 함동진, 박상희, 정승진, 조활권, 조방신, 안현경, 김진래, 김남수, 이주호, 장원욱, 함동진, 김현철, 현창조, 최상준, 김영준, 박창현, 석상선, 송대규, 김종철, 김진호, 윤혜성, 한영웅, 송영재, 추정화, 손진환, 이주영, 고혜란, 문종필, 김광섭, 유혁준, 임혁진, 김주현, 황인정, 정슬기, 이규현, 조요섭, 이진운, 이은석, 이은혜, 강애경, 김민경, 최홍선, 김지예, 박유영, 최정화, 박경원, 박성훈, 강명찬, 권성휘, 이예다움, 이승현, 박수현, 오상철",코미디,15세이상관람가,한국,479.0,900054.0,6345293500.0,2012-10-03,3500000000.0,0.0,808,76,448.0
358,바람과 함께 사라지다,김주호,"차태현, 민효린, 성동일, 신정근, 고창석, 송종호, 이채영, 김길동, 천보근, 김향기, 김구택, 독고준, 권혁풍, 오나라, 장남열, 최태환, 김홍수, 백광두, 이종혁, 정종열, 김왕근, 최광덕, 진용욱, 김강일, 윤종구, 김주영, 조재룡, 최대호, 김록경, 김민혁, 이상협, 엄문찬, 문영동, 성치호, 오희준, 정혜미, 김창겸, 채송화, 이석표, 김주아, 배단희, 하윤채, 한유림, 송혜윤, 김예림, 정수연, 안세실리아, 한유림, 박소이, 안소리, 이아람, 차영비, 신아람, 문숙영, 박새봄, 한루비, 박미라, 임혜인, 황재하, 김초원, 염준혁, 이주현, 현승연, 황원태, 이예은, 김준형, 박채은, 최종명, 임창훈, 남경읍, 이문식, 송중기, 심철종, 오지호",코미디,12세이상관람가,한국,694.0,4897551.0,34524377161.0,2012-08-08,8500000000.0,0.0,1380,132,638.0
359,내가 살인범이다,정병길,"정재영, 박시후, 정해균, 김영애, 오용, 조은지, 김종구, 박웅, 최원영, 남정희, 민지아, 류제승, 한근섭, 엄예진, 김도현, 김대진, 김경일, 이영준, 김중돈, 장미자, 구혜령, 신영옥, 변정현, 김재선, 원우, 김오복, 곽승원, 장민, 전준형, 이봉련, 정슬기, 장순영, 장영진, 김지경, 고병택, 김지선, 최희진, 손종학, 김민상, 차청화, 이재구, 김도연, 정건영, 장광, 안태랑, 김효석, 조은주, 김원중, 백현주, 이강녕, 방윤철, 임미주, 김자금, 최신해, 최은, 박성택, 백동현, 정진근, 장금단, 정다은, 오경미, 강봉성, 이민호, 권귀덕, 유희원, 김성은, 이용희, 이상문, 이정훈, 윤봉철, 김태현, 성강호, 김영호, 김경석, 박윤호, 금경배, 정용견, 박규범, 오병호, 장철한, 최은애",액션,청소년관람불가,한국,547.0,2721903.0,20338948000.0,2012-11-08,3800000000.0,0.0,821,184,509.0
360,심장이 뛴다,윤재근,"김윤진, 박해일, 정다혜, 박하영, 김민경, 김상호, 주진모, 이승준, 전배수, 백경민, 강신일, 레인보우, 이한위, 강해인, 박진우, 안지혜, 허연화, 이윤재, 이희준, 칸 무하메드 아사드자만, 금동현, 전병철, 배호근, 조기쁨, 박유밀, 박소이, 엄세현, 권민경, 박선영, 김성민, 이영리, 장세완, 김동수, 임혜진, 김영훈, 박호선, 방윤지, 김주희, 조윤정, Natalia, Angela, 임윤주, 김연수, 김경태, 문대영, 이재훈, 정민교, 조정준, 조미초, 서아름, 조민아, 남성호, 김영선, 신채원, 한서현, 정해진, 장유진, 방승준, 박현숙, 서예희, 승효빈, 김영찬, 김현심",드라마,15세이상관람가,한국,445.0,1006947.0,7538083500.0,2011-01-05,3000000000.0,0.0,532,90,385.0
361,"광해, 왕이 된 남자",추창민,"이병헌, 류승룡, 한효주, 김인권, 장광, 심은경, 박지아, 신정근, 전국향, 양준모, 문창길, 전배수, 도용구, 유순웅, 이양희, 박경근, 신운섭, 김종구, 이엘, 이준혁, 서진원, 김혜원, 김학준, 김혜화, 김승훈, 이봉련, 권방현, 이란희, 배우진, 이수용, 김길동, 권은수, 김혜지, 서은정, 주영호, 조성희, 한명일, 민정기, 김비비, 박소영, 승의열, 장현진, 김호성, 원동연, 이은정, 김예린, 장은아, 정준태, 박철순, 장준용, 서종현, 이상원, 배준우, 추승욱, 최욱, 김복남, 박윤호, 강일, 최교식, 김남준, 허남일, 이준규, 홍원기, 허성태, 송선흥, 한성용, 김성태, 김문호, 심지현, 조혜정, 신지은, 이혜인, 김지영, 하수호, 김진철, 김지수, 정창국, 이동현, 장재현, 박민규, 송미정, 정준태, 한지율, 김명곤, 이재용, 김성기, 원상연",사극,15세이상관람가,한국,810.0,12319542.0,88900208769.0,2012-09-13,6500000000.0,0.0,1800,267,583.0
362,타워,김지훈,"설경구, 손예진, 김상경, 김인권, 도지한, 이창주, 권현상, 박정학, 안성기, 송재호, 이주실, 이한위, 권태원, 전국향, 정인기, 차인표, 전배수, 박준서, 김성오, 민영, 이주하, 조민아, 이상홍, 진모, 추민기, 강풍, 서광재, 성찬호, 박영수, 김미라, 석호진, 김태경, 김보리, 김수진, 박호영, 박재웅, 이창용, 이우진, 채병관, 조윤경, 강진휘, 최익준, 이성재, 이철희, Jean Paul, 황상경, 정이결, Thais, 윤예원, 이장미, 장정식, 박원희, 김효선, 장정숙, 이대한, 김문학, 염신준, 한준성, 류지훈, 고대중, 최종률, 한규남, 최재섭, 이람, 성열석, 이정민, Joey, 박남현, 이병진, 임경만, 석봉준, 이미경, 김지용, 정경일, 설창희, 장혜리, 성치호, 조하영, 윤정훈, 위현태, 김성하, 허원정, 신이나, 나형호, 정연, 송춘복, 정대균, 오운백, 박준서, 정성교, 배진호, 김동규, 유필란, 김가영, 엄락희, 박성희, 조재룡, 손지상, 박형준, 김연철, 이가윤, 안유민, 박철민, 김응수, 박용수, 남상석 기자, 권영희 기자, 이민우 기자",드라마,12세이상관람가,한국,617.0,5181014.0,37654858000.0,2012-12-25,13000000000.0,0.0,1383,171,676.0
363,오싹한 연애,황인호,"손예진, 이민기, 박철민, 김현숙, 이미도, 황승언, 윤지민, 이현진, 엄태구, 김수지, 김소희, 차아름, 정미남, 신윤환, 한상철, 김혜숙, 신동훈, 김보라, 공수민, 김수민, 안수호, 임재훈, 염현서, 김윤희, 이원, 한상준, 이미경, 박재우, 전시우, 최우진, 태리, 조아라, 이영민",공포(호러),12세이상관람가,한국,469.0,3001530.0,21965313000.0,2011-12-01,4500000000.0,0.0,938,77,453.0
364,붉은 바캉스 검은 웨딩,"박철수, 김태식","조선묵, 안지혜, 이진주, 오인혜, 황은정, 이대희, 생강, 정기철",드라마,청소년관람불가,한국,6.0,508.0,3926000.0,2011-12-08,100000000.0,0.0,308,9,451.0
365,퀵,조범구,"이민기, 강예원, 김인권, 고창석, 주진모, 김병철, 김은옥, 윤제문, 유승목, 전국환, 오정세, 최재섭, 김소진, 한근섭, 권방현, 박진우, 공상아, 김진엽, 서진오, 홍승록, 김수진, 이민주, 박상혁, 김원주, 이새별, 김결, 박다솜, 정수인, 김가을, 강진이, 주인영, 설재영, 오주환, 윤준호, 변상윤, 이희준, 김태현, 조경현, 민지오, 이경헌, 이다일, 이수정, 박은영, 박지연, 윤소연, 이해인, 장서이, 전휘헌, 이태검, 김재화, 백루아, 이영민, 배장수, 서태원, 전지혜, 임혜원, 신서희, 노형석, 이림, 장명갑, 제상범, 주승환, 김병철, 주영민, 배승리, 배건하, 김도영, 김현우, 안상훈, 권영빈, 이지호, 조용진, 윤승현, 윤지민, 김원영, 김선호, 김용완, 박상현, 김병섭, 김환수, 최민서, 최연주, 이건우, 이현학, 송재호, 김태우, 마동석",코미디,15세이상관람가,한국,512.0,3125069.0,22960890000.0,2011-07-20,8000000000.0,0.0,1219,211,1018.0
366,천사의 숨소리,한지원,"김영선, 한지원, 전지한, 서준열, 하광민, 이승원",드라마,12세이상관람가,한국,4.0,1873.0,13842000.0,2012-02-23,40000000.0,0.0,103,33,0.0
367,완득이,이한,"김윤석, 유아인, 박수영, 이자스민, 김영재, 김상호, 박효주, 강별, 김동영, 수디 바너쥐, 조덕제, 김보영, 김효숙, 김윤태, 차선영, 이태영, 천영암, 전헌태, 이영석, 에더린, 성유빈, 서대현, 김태현, 황정영, 고인범, 김종만, 이재구, 김민채, 한은선, 최명경, 전승엽, 정한진, 박일목, 유옥주, 진명선, 오상명, 안수호, 신창수, 서왕석, 이설구, 윤경호, 박민수, 임정환, 이우진, 임종천, 한복현, 자양중학교 야구부, 청량중학교 야구부, 조병찬, 이정진, 조세현, 손병호, 김관우, 김광섭, 김민영, 김수민, 김승진, 김신우, 김성훈, 김영삼, 권지수, 박소민, 박진아, 박종현, 서한별, 이경숙, 이유진, 이유근, 이승현, 이아롬, 이영호, 이호진, 오희준, 안선화, 엄혜수, 염인진, 윤혜린, 정단비, 장하는, 차아름, 조상건, 안길강",드라마,12세이상관람가,한국,500.0,5310510.0,38530503500.0,2011-10-20,2900000000.0,0.0,1186,240,731.0
368,무산일기,박정범,"박정범, 진용욱, 강은진, 박영덕, 권귀덕, 김민호, 이정현, 노융성, 김명두, 서진원, 조덕호, 최명식 목사님, 문준영, 도희, 이현화, 김지민, 김세진, 김한민, 조민철, 이동하, 홍수동, 라광요, 황성복, 김태현, 김진휘, 문주희, 김용균, 유보라, 성시흡, 윤병호, 이효원, 김서이, 이미랑, 이종원, 오교준, 유용성, 이환, 박재호, 노정욱, 이석술, 서호영, 이지훈",드라마,15세이상관람가,한국,7.0,11085.0,82873400.0,2011-04-14,80000000.0,0.0,94,12,296.0
369,고지전,장훈,"신하균, 고수, 이제훈, 류승수, 고창석, 이다윗, 류승룡, 김옥빈, 조진웅, 정인기, 박영서, 최정우, 전국환, 김강일, 한승도, 강영구, 이하람, 이동하, 이승준, 이성민, Ron Roman, 권혁종, 김태윤, 조민철, 이광일, 서현우, 최민, 정도원, 홍영근, 최시훈, 이주승, 서수석, 장영환, 억어중대 , 하수호, 김건, 박종환, 이문석, 백현우, 서준열, 김민석, 김준영, 김경일, 박주용, 이민우, 한성용, 조형우, 김창환, 조민호, 김방률, 박재철, 박상진, 장인호, 류제승, 김현우, 김록경, 송하림, 이승원, 송광원, 김지수, 윤민수, 강내균, 이경헌, 하성철, 인민군 병사 , 서종철, 김승태, 이대한, 이승조, 김강산, 임재현, 전호현, 손세아, 김영진, 이창신, 전수민, 강현택, 김상수, 송현석",드라마,15세이상관람가,한국,585.0,2945137.0,21968557600.0,2011-07-20,10000000000.0,0.0,1230,118,751.0
370,영건 탐정사무소,오영두,"홍영근, 최송현, 하은정, 배용근, 김희창, 이승진, 조승연, 김여진, 이한솔, 현태, 조한, 서병철, 하성광, 박혁권, 김성기, 유지연, 주인영, 시오타 토키토시, 구춘모, 유지하, 문봉섭, 김윤창, 조현열, 최문성, 박수영, 박민우, 이희종, 홍근표, 오세영, 김신웅, 이인섭, 강상용, 형슬우, 김신웅, 류선광, 김경빈, 장소라, 형슬우, 구춘모, 장윤정, 방정문, 조진주",SF,청소년관람불가,한국,17.0,957.0,7177000.0,2012-08-30,50000000.0,0.0,149,6,0.0
